fbeta,recall,precision,f1,accuracy,auc,rmse,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,10,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,11,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,12,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,13,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,14,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,20,15,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,5,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,6,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,7,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,8,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,9,4,5
0.8018867924528302,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.8333333333333334,0.8694083694083694,0.3628264867811207,0.2,21,10,4,5
